,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
84,85,80,3,8530,1,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,0,6,6,1,22,3,4,2,2,3,3,5,0,5,0,384,384,1,2,1,4,670,0,1474,0,0,2,1,3,1,3,6,1,3,0,2,4,4,2,120,72,0,0,0,0,700,5,2009,8,4,12.03469103
85,86,60,3,16059,1,3,3,0,0,0,15,2,2,0,5,8,5,1991,1992,3,0,6,6,1,284,2,4,1,2,3,3,5,0,5,0,1288,1288,1,0,1,4,1116,0,2417,0,0,2,1,4,1,2,6,1,1,2,2,4,4,2,127,82,0,0,0,0,0,4,2006,8,4,12.46843691
86,87,60,3,11911,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,0,12,13,2,0,2,4,2,2,3,0,5,0,5,0,684,684,1,0,1,4,876,0,1560,0,0,2,1,3,1,2,6,1,3,0,2,4,4,2,100,38,0,0,0,0,0,3,2009,8,4,12.06681058
87,88,160,1,3951,1,3,3,0,0,0,21,2,2,4,5,6,5,2009,2009,1,0,12,13,3,76,2,4,2,2,3,0,5,0,5,0,612,612,1,0,1,4,612,0,1224,0,0,2,1,2,1,2,6,0,5,1,2,4,4,2,0,234,0,0,0,0,0,6,2009,6,5,12.01066585
88,89,50,0,8470,1,0,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,0,9,10,2,0,1,1,1,3,0,3,5,0,5,0,1013,1013,1,4,0,4,0,513,1526,0,0,1,0,2,1,1,6,0,1,2,0,4,4,0,0,0,156,0,0,0,0,10,2009,3,0,11.35040654
89,90,20,3,8070,1,3,3,0,4,0,5,2,2,0,2,4,5,1994,1995,1,0,12,13,2,0,3,4,2,2,3,3,2,588,5,0,402,990,1,0,1,4,0,0,990,1,0,1,0,3,1,3,6,0,1,2,0,4,4,2,0,0,0,0,0,0,0,8,2007,8,4,11.72480582
90,91,20,3,7200,1,3,3,0,4,0,12,2,2,0,2,4,5,1950,1950,1,0,3,14,2,0,3,4,3,3,3,3,5,0,5,0,0,0,1,4,1,0,0,0,1040,0,0,1,0,2,1,3,6,0,5,2,2,4,4,2,0,29,0,0,0,0,0,7,2006,8,4,11.60732614
91,92,20,3,8500,1,3,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,0,6,6,0,203,3,4,1,3,3,3,4,600,5,0,635,1235,1,4,1,4,0,0,1235,0,0,1,0,2,1,3,6,0,1,2,2,4,4,2,0,0,0,0,0,0,0,12,2006,8,0,11.49882654
92,93,30,3,13360,1,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,0,13,14,2,0,3,2,0,2,3,3,0,713,5,0,163,876,1,0,1,4,0,0,964,1,0,1,0,2,1,3,6,0,5,2,2,4,4,2,0,0,44,0,0,0,0,8,2009,8,4,12.00456827
93,94,190,0,7200,1,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,0,8,8,2,0,3,4,0,3,0,2,4,1046,5,0,168,1214,2,0,0,4,1031,0,2291,0,1,2,0,4,2,3,6,1,5,2,2,4,4,2,0,0,0,0,99,0,0,11,2007,8,4,11.80484853
94,95,60,3,9337,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,0,12,13,2,0,3,2,2,2,3,3,2,648,5,0,176,824,1,0,1,4,881,0,1786,1,0,2,1,3,1,2,6,0,1,1,2,4,4,2,0,162,0,0,0,0,0,5,2007,8,4,12.229545
95,96,60,3,9765,1,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,0,12,13,1,68,0,2,2,2,1,3,0,310,5,0,370,680,1,2,1,4,790,0,1470,0,0,2,1,3,1,3,6,1,3,0,2,4,4,2,232,63,0,0,0,0,480,4,2009,8,4,12.1281111
96,97,20,3,10264,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,0,12,13,1,183,2,4,2,2,3,0,0,1162,5,0,426,1588,1,0,1,4,0,0,1588,0,0,2,0,3,1,2,6,0,1,1,2,4,4,2,158,29,0,0,0,0,0,8,2006,8,4,12.27373129
97,98,20,3,10921,1,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,0,6,6,1,48,3,4,1,3,3,3,4,520,5,0,440,960,1,4,1,1,0,0,960,1,0,1,0,3,1,3,6,0,1,0,1,4,4,1,120,0,0,0,0,0,0,5,2007,8,4,11.45899712
98,99,30,3,10625,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,0,13,14,2,0,3,4,0,3,3,3,0,108,5,0,350,458,1,1,0,4,0,0,835,0,0,1,0,2,1,3,6,0,2,2,1,1,4,2,0,0,77,0,0,0,400,5,2010,0,0,11.32659589
99,100,20,3,9320,1,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,0,9,10,2,0,3,4,1,3,3,3,0,569,5,0,381,950,1,1,1,4,0,0,1225,1,0,1,1,3,1,3,6,0,1,2,0,4,4,2,352,0,0,0,0,0,400,1,2010,8,4,11.76718001
100,101,20,3,10603,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,0,9,10,1,28,3,4,2,3,3,2,0,1200,5,0,410,1610,1,2,1,4,0,0,1610,1,0,2,0,3,1,2,6,2,1,1,2,4,4,2,168,68,0,0,0,0,0,2,2010,8,4,12.23076526
101,102,60,3,9206,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,0,6,6,1,336,2,4,1,2,3,3,5,0,5,0,741,741,1,4,1,4,755,0,1732,0,0,2,1,3,1,2,6,1,1,0,2,4,4,2,192,46,0,0,0,0,0,6,2010,8,4,12.08953883
102,103,90,3,7018,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,0,6,6,2,0,3,1,3,3,3,3,5,0,5,0,0,0,1,4,1,4,0,0,1535,0,0,2,0,4,2,3,6,0,1,2,2,4,4,2,0,0,0,0,0,0,0,6,2009,8,2,11.68657621
103,104,20,3,10402,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,0,12,13,2,0,3,4,2,2,3,3,5,0,5,0,1226,1226,1,0,1,4,0,0,1226,0,0,2,0,3,1,2,6,0,1,1,3,4,4,2,0,36,0,0,0,0,0,5,2010,8,4,12.20055746
104,105,50,4,7758,1,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,0,11,12,1,600,3,1,2,3,3,3,3,224,5,0,816,1040,1,0,1,1,592,0,1818,0,0,1,1,4,1,3,6,2,5,2,1,4,4,2,0,0,0,0,184,0,0,6,2007,8,4,12.04060821
105,106,60,1,9375,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,0,12,13,1,768,2,4,2,0,3,3,5,0,5,0,1053,1053,1,0,1,4,939,0,1992,0,0,2,1,3,1,2,6,1,1,1,2,4,4,2,140,45,0,0,0,0,0,8,2008,8,4,12.4292162
106,107,30,4,10800,1,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,0,12,13,2,0,3,4,0,1,3,3,5,0,5,0,641,641,1,2,1,4,0,0,1047,0,0,1,0,2,1,3,6,0,5,2,1,1,1,0,0,0,0,0,0,0,450,8,2007,8,4,11.51292546
107,108,20,4,6000,1,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,0,12,13,2,0,3,4,1,3,3,3,0,104,1,169,516,789,1,0,1,4,0,0,789,0,0,1,0,2,1,3,6,0,5,2,1,4,4,2,0,0,0,0,0,0,0,4,2008,8,5,11.65268741
108,109,50,4,8500,1,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,0,5,5,2,0,3,4,1,3,3,3,5,0,5,0,793,793,2,4,0,1,520,0,1517,0,0,2,0,3,1,1,6,0,1,2,0,4,4,0,0,0,144,0,0,0,0,8,2007,8,4,11.65268741
109,110,20,3,11751,1,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,0,9,10,1,480,3,4,1,2,3,3,1,705,5,0,1139,1844,1,0,1,4,0,0,1844,0,0,2,0,3,1,3,6,1,1,1,2,4,4,2,0,122,0,0,0,0,0,1,2010,0,4,12.15477935
110,111,50,3,9525,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,0,13,14,2,0,3,4,1,3,0,3,4,444,5,0,550,994,1,2,1,4,639,0,1855,0,0,2,0,4,1,3,6,0,1,2,1,4,4,2,182,0,0,0,0,0,0,10,2006,8,4,11.82700601
111,112,80,3,7750,1,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,0,12,13,2,0,3,4,2,2,3,3,2,250,5,0,134,384,1,0,1,4,656,0,1430,0,0,2,1,3,1,3,6,1,3,0,2,4,4,2,180,0,0,0,0,0,0,4,2010,8,4,12.10071213
112,113,60,3,9965,1,3,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,0,12,13,3,220,2,4,2,0,3,0,2,984,5,0,280,1264,1,0,1,4,1414,0,2696,1,0,2,1,4,1,0,6,1,3,0,3,4,4,2,120,184,0,0,168,0,0,10,2007,6,5,12.8583197
113,114,20,3,21000,1,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,0,13,14,1,184,3,2,1,2,3,2,0,35,4,869,905,1809,1,4,1,4,0,0,2259,1,0,2,0,3,1,2,6,2,2,2,2,4,4,2,166,120,192,0,0,0,0,10,2007,0,0,12.28765263
114,115,70,3,7259,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,0,13,14,2,0,3,4,1,3,3,3,0,774,3,150,104,1028,1,0,1,4,884,0,2320,1,0,2,1,3,1,2,6,1,5,2,1,4,4,2,224,0,0,0,0,0,0,7,2007,8,4,12.46651198
115,116,160,1,3230,1,3,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,0,8,8,1,1129,3,4,2,2,3,3,2,419,5,0,310,729,1,2,1,4,729,0,1458,0,0,2,1,2,1,3,6,1,5,2,2,4,4,2,0,32,0,0,0,0,0,6,2007,8,4,12.07823927
116,117,20,3,11616,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,0,13,14,1,116,3,4,1,3,3,3,3,170,1,670,252,1092,1,4,1,4,0,0,1092,0,1,1,0,3,1,3,6,1,1,2,1,4,4,2,0,20,144,0,0,0,0,9,2009,8,4,11.84222921
117,118,20,3,8536,1,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,0,12,13,2,0,3,4,2,2,3,3,5,0,5,0,1125,1125,1,2,1,4,0,0,1125,0,0,1,1,2,1,3,6,0,1,2,2,4,4,2,80,64,0,0,0,0,0,4,2007,6,5,11.9511804
118,119,60,3,12376,1,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,0,9,10,2,0,3,4,2,2,3,2,2,1470,5,0,203,1673,1,2,1,4,1523,0,3222,1,0,3,0,5,1,2,6,2,1,2,3,4,4,2,367,0,0,0,0,0,0,5,2010,8,4,12.67607627
119,120,60,3,8461,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,0,12,13,2,0,2,4,2,2,3,3,5,0,5,0,728,728,1,0,1,4,728,0,1456,0,0,2,1,3,1,2,6,1,1,0,2,4,4,2,0,24,0,0,0,0,0,7,2006,6,5,12.00756073
120,121,80,3,21453,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,2,9,10,2,0,3,4,1,3,3,1,0,938,5,0,0,938,1,0,1,4,0,0,988,1,0,1,0,1,1,3,6,2,1,2,2,4,4,2,0,130,0,130,0,0,0,10,2006,8,4,12.10071213
121,122,50,4,6060,1,3,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,0,0,0,2,0,3,4,2,3,3,3,5,0,5,0,732,732,1,2,1,4,351,0,1123,0,0,1,0,3,1,3,6,0,5,2,1,4,4,1,0,0,140,0,0,0,0,6,2007,8,4,11.51292546
122,123,20,3,9464,1,3,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,0,8,8,1,135,3,2,1,3,3,3,1,570,5,0,510,1080,1,2,1,4,0,0,1080,0,0,1,0,3,1,3,6,0,1,2,1,4,4,2,0,0,0,0,130,0,0,6,2008,8,4,11.82041016
123,124,120,3,7892,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,0,9,10,2,0,2,4,2,2,3,3,2,300,5,0,899,1199,1,0,1,4,0,0,1199,0,0,2,0,2,1,2,6,0,1,1,2,4,4,2,0,63,0,0,0,0,0,3,2008,8,4,11.94405832
124,125,20,3,17043,1,0,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,0,6,6,2,0,3,2,1,2,0,3,5,0,5,0,1362,1362,1,4,1,4,0,0,1586,0,0,2,0,3,1,3,6,1,1,2,2,4,4,2,192,0,0,0,0,0,0,1,2009,8,4,12.10625231
125,126,190,4,6780,1,3,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,0,13,14,2,0,3,1,1,3,3,0,2,490,5,0,30,520,1,2,0,4,0,234,754,1,0,1,0,2,1,3,6,0,1,2,0,4,4,0,53,0,0,0,0,0,0,6,2006,8,4,11.34450681
126,127,120,3,4928,1,0,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,0,9,10,2,0,3,4,1,2,3,3,0,120,5,0,958,1078,1,4,1,4,0,0,958,0,0,2,0,2,1,3,6,1,1,1,2,4,4,2,0,205,0,0,0,0,0,2,2007,8,4,11.75978554
127,128,45,4,4388,1,0,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,0,14,14,2,0,3,2,0,3,3,3,3,116,5,0,556,672,1,0,1,4,0,0,840,0,0,1,0,3,1,3,6,1,1,2,0,4,4,0,0,0,0,0,0,0,0,6,2007,8,4,11.3736634
128,129,60,3,7590,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,0,12,13,1,266,3,4,1,3,3,3,1,512,5,0,148,660,1,4,1,4,688,0,1348,0,0,1,1,3,1,3,6,1,1,1,2,4,4,2,188,108,0,0,0,0,0,7,2006,8,4,11.9511804
129,130,20,3,8973,1,3,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,0,9,10,1,85,3,4,1,3,3,3,4,567,1,28,413,1008,1,4,1,0,0,0,1053,0,1,1,1,3,1,0,6,0,0,1,2,4,4,2,0,80,0,180,0,0,0,7,2006,8,0,11.91839057
130,131,60,3,14200,1,3,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,0,8,8,1,309,3,4,1,3,3,3,4,445,5,0,479,924,1,0,1,4,941,0,2157,0,0,2,1,4,1,2,6,2,1,0,2,4,4,2,105,66,0,0,0,0,0,5,2006,8,4,12.32829028
131,132,60,3,12224,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,0,12,13,1,40,2,4,2,2,3,3,2,695,5,0,297,992,1,0,1,4,1032,0,2054,1,0,2,1,3,1,2,6,1,3,1,2,4,4,2,24,48,0,0,0,0,0,7,2009,8,4,12.4049235
132,133,20,3,7388,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,0,8,8,2,0,3,4,1,3,3,3,4,405,5,0,658,1063,1,2,1,4,0,0,1327,1,0,1,0,3,1,2,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,7,2007,8,4,11.92337811
133,134,20,3,6853,1,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,0,12,13,1,136,2,4,2,0,3,3,2,1005,5,0,262,1267,1,0,1,4,0,0,1296,1,0,2,0,2,1,2,6,0,1,0,2,4,4,2,192,25,0,0,0,0,0,6,2009,8,4,12.30138283
134,135,20,3,10335,1,0,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,0,9,10,2,0,3,4,1,3,3,3,4,570,5,0,891,1461,1,2,1,4,0,0,1721,0,0,2,1,3,1,3,2,1,1,1,2,4,4,2,0,96,180,0,0,0,0,7,2006,8,4,12.10071213
135,136,20,3,10400,1,3,3,0,4,0,14,2,2,0,2,7,6,1970,1970,3,0,9,10,1,288,3,4,2,3,3,3,5,0,5,0,1304,1304,1,2,1,4,0,0,1682,0,0,2,0,3,1,3,6,1,1,2,2,4,4,2,98,0,0,0,0,0,0,5,2008,8,4,12.06681058
136,137,20,3,10355,1,0,3,0,0,0,12,2,2,0,2,5,5,1967,1967,1,0,8,8,1,196,3,4,1,3,3,3,1,695,5,0,519,1214,1,4,1,4,0,0,1214,0,0,2,0,3,1,3,6,1,1,1,1,4,4,2,0,111,0,0,0,0,0,7,2007,8,4,11.87059991
137,138,90,3,11070,1,3,3,0,4,0,11,2,2,2,2,7,5,1988,1989,1,0,12,13,1,70,3,4,1,3,3,3,5,0,5,0,1907,1907,1,2,1,4,0,0,1959,0,0,3,0,5,2,3,6,0,0,2,3,4,4,2,0,0,0,0,0,0,0,7,2006,8,3,12.04941884
138,139,60,3,9066,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,0,12,13,1,320,2,4,2,2,3,2,2,668,5,0,336,1004,1,0,1,4,848,0,1852,0,0,2,1,3,1,2,6,2,1,0,3,4,4,2,224,106,0,0,0,0,0,12,2008,8,4,12.34583459
139,140,60,3,15426,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,0,12,13,2,0,3,4,2,2,3,3,2,821,5,0,107,928,1,0,1,4,836,0,1764,1,0,2,1,3,1,2,6,0,1,1,2,4,4,2,276,99,0,0,0,0,0,8,2009,8,4,12.35233515
140,141,20,3,10500,1,3,3,0,2,0,12,2,2,0,2,4,5,1971,1971,1,0,6,6,2,0,3,4,1,3,3,3,0,432,5,0,432,864,1,4,1,4,0,0,864,0,0,1,0,3,1,3,6,1,1,2,0,4,4,2,0,0,0,0,0,0,0,4,2010,4,4,11.65268741
141,142,20,3,11645,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,0,12,13,2,0,2,4,2,2,3,0,2,1300,5,0,434,1734,1,0,1,4,0,0,1734,1,0,2,0,3,1,2,6,0,1,0,2,4,4,2,160,24,0,0,0,0,0,1,2006,8,4,12.46843691
142,143,50,3,8520,1,3,3,0,0,0,12,0,2,0,0,5,4,1952,1952,1,0,3,14,2,0,3,1,1,3,3,3,4,507,5,0,403,910,1,1,1,4,475,0,1385,0,0,2,0,4,1,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,6,2010,8,4,12.01974307
143,144,20,3,10335,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,0,12,13,1,183,2,4,2,2,3,1,2,679,5,0,811,1490,1,0,1,4,0,0,1501,1,0,2,0,3,1,2,6,0,1,1,2,4,4,2,144,29,0,0,0,0,0,6,2009,8,4,12.22587527
144,145,90,4,9100,1,3,3,0,4,0,19,5,2,2,2,5,5,1963,1963,1,0,6,6,1,336,3,4,1,3,3,3,4,1332,5,0,396,1728,1,4,1,4,0,0,1728,1,0,2,0,6,2,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,11,2006,4,0,11.73606902
145,146,160,4,2522,1,3,3,0,4,0,7,2,2,3,5,6,5,2004,2006,1,0,12,13,3,50,2,4,2,2,3,3,5,0,5,0,970,970,1,0,1,4,739,0,1709,0,0,2,0,3,1,2,0,0,5,2,2,4,4,2,0,40,0,0,0,0,0,4,2006,8,4,11.77528973
146,147,30,4,6120,1,3,3,0,0,0,3,2,2,0,2,5,7,1931,1993,1,0,13,14,2,0,3,4,0,3,3,3,1,209,5,0,506,715,1,4,1,0,0,0,875,1,0,1,0,2,1,3,6,0,5,2,1,1,4,2,48,0,0,0,0,0,0,11,2009,8,4,11.56171563
147,148,60,3,9505,1,0,3,0,1,0,8,2,2,0,5,7,5,2001,2001,1,0,12,13,1,180,2,4,2,2,3,3,5,0,5,0,884,884,1,0,1,4,1151,0,2035,0,0,2,1,3,1,2,6,1,3,0,2,4,4,2,144,48,0,0,0,0,0,5,2010,8,4,12.31268238
148,149,20,3,7500,1,3,3,0,4,0,20,2,2,0,2,7,5,2004,2005,1,0,12,13,1,120,3,4,2,2,3,3,2,680,5,0,400,1080,1,0,1,4,0,0,1080,1,0,1,0,3,1,2,6,0,1,2,0,4,4,2,0,0,0,0,0,0,0,4,2008,8,4,11.85651517
149,150,50,4,6240,1,3,3,0,4,0,3,2,2,0,0,5,4,1936,1950,1,0,8,8,2,0,3,4,0,2,3,3,5,0,5,0,896,896,1,2,1,0,448,0,1344,0,0,1,0,3,1,3,6,0,5,2,1,1,4,2,200,114,0,0,0,0,0,4,2006,8,4,11.65268741
150,151,20,3,10356,1,3,3,0,0,0,5,2,2,0,2,5,6,1975,1975,1,0,6,6,2,0,3,4,1,3,3,0,1,716,5,0,253,969,1,4,1,4,0,0,969,0,0,1,1,3,1,3,6,0,1,2,2,4,4,2,0,0,0,0,0,0,0,1,2007,8,4,11.71177632
151,152,20,3,13891,1,3,3,0,4,0,16,2,2,0,2,8,5,2007,2008,3,0,12,13,3,436,2,4,2,0,3,1,2,1400,5,0,310,1710,1,0,1,4,0,0,1710,1,0,2,0,2,1,2,6,1,1,1,3,4,4,2,0,102,0,0,0,0,0,1,2008,6,5,12.82772919
152,153,60,3,14803,1,0,3,0,1,0,14,2,2,0,5,6,5,1971,1971,1,0,6,6,1,252,3,4,1,3,3,3,4,416,5,0,409,825,1,2,1,4,896,0,1993,0,0,2,1,4,1,3,6,1,1,1,2,4,4,2,0,66,0,0,0,0,0,6,2006,8,4,12.15477935
153,154,20,3,13500,1,3,3,0,4,0,4,2,2,0,2,6,7,1960,1975,0,0,3,10,2,0,3,4,1,2,3,1,1,429,0,1080,93,1602,1,2,1,4,0,0,1252,1,0,1,0,1,1,3,6,1,1,1,2,4,4,2,409,0,0,0,0,0,0,3,2008,8,4,12.36734079
154,155,30,4,11340,1,3,3,0,0,0,17,2,2,0,2,6,5,1923,1950,1,0,13,14,2,0,3,4,0,3,3,3,5,0,5,0,1200,1200,1,4,1,0,0,0,1200,0,0,1,0,4,1,3,6,0,5,2,1,1,1,2,0,0,228,0,0,0,0,3,2006,8,3,11.73606902
155,156,50,3,9600,1,3,3,0,0,0,7,0,2,0,0,6,5,1924,1950,1,0,13,14,2,0,3,4,0,3,3,3,5,0,5,0,572,572,3,1,0,1,524,0,1096,0,0,1,0,2,1,3,6,0,1,2,0,4,4,0,0,8,128,0,0,0,0,4,2008,8,4,11.27720313
156,157,20,3,7200,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,1950,3,0,13,14,2,0,3,4,1,3,3,3,5,0,5,0,0,0,1,4,1,1,0,0,1040,0,0,1,0,2,1,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,6,2006,8,4,11.60367983
157,158,60,3,12003,1,3,3,0,0,0,23,2,2,0,5,8,5,2009,2010,1,0,12,13,1,84,2,4,2,0,3,3,5,0,5,0,774,774,1,0,1,4,1194,0,1968,0,0,2,1,4,1,0,6,1,3,0,3,4,4,2,0,75,0,0,0,0,0,5,2010,6,5,12.50432367
158,159,60,1,12552,1,3,3,0,0,0,21,2,2,0,5,7,5,2004,2005,1,0,12,13,2,0,2,4,2,2,3,3,2,222,5,0,769,991,1,0,1,4,956,0,1947,0,0,2,1,3,1,2,6,1,1,1,2,4,4,2,0,136,0,0,0,0,0,5,2010,8,4,12.44862659
159,160,60,3,19378,1,0,1,0,0,0,8,2,2,0,5,7,5,2005,2006,1,0,12,13,1,456,2,4,2,2,3,2,2,57,5,0,1335,1392,1,0,1,4,1070,0,2462,1,0,2,1,4,1,2,6,1,1,1,2,4,4,2,239,132,0,168,0,0,0,3,2006,6,5,12.67607627
160,161,20,3,11120,1,0,3,0,1,0,24,2,2,0,2,6,6,1984,1984,1,0,9,10,2,0,3,4,2,2,3,3,1,660,5,0,572,1232,1,4,1,4,0,0,1232,0,0,2,0,3,1,3,6,0,1,2,2,4,4,2,0,0,0,0,0,0,0,6,2008,8,4,11.99843328
161,162,60,3,13688,1,0,3,0,4,0,16,2,2,0,5,9,5,2003,2004,1,0,12,13,1,664,2,4,2,0,3,0,2,1016,5,0,556,1572,1,0,1,4,1096,0,2668,1,0,2,1,3,1,0,6,2,3,0,3,4,4,2,400,0,0,0,0,0,0,3,2008,8,4,12.92999148
162,163,20,3,12182,1,3,3,0,0,0,16,2,2,0,2,7,5,2005,2005,1,0,12,13,1,226,2,4,2,2,3,2,1,1201,5,0,340,1541,1,0,1,4,0,0,1541,0,0,2,0,3,1,2,6,1,1,1,2,4,4,2,0,70,0,0,0,0,0,5,2010,6,5,12.30138283
163,164,45,3,5500,1,3,3,0,4,0,17,2,2,0,1,4,6,1956,1956,1,0,8,8,2,0,3,4,1,3,3,3,5,0,5,0,882,882,1,0,1,4,0,0,882,0,0,1,0,1,1,3,6,0,1,2,0,4,4,2,0,0,0,0,0,0,0,4,2007,8,4,11.54442413
164,165,40,4,5400,1,3,3,0,0,0,17,2,2,0,2,6,7,1926,2004,1,0,8,8,2,0,3,2,0,3,3,2,3,370,5,0,779,1149,1,2,1,0,467,0,1616,0,0,2,0,3,1,2,6,0,5,2,1,4,4,2,0,0,183,0,0,0,0,10,2007,8,4,11.9316358
165,166,190,3,10106,1,3,3,0,4,0,7,2,2,1,0,5,7,1940,1999,1,0,13,14,2,0,3,2,0,3,3,3,0,351,4,181,112,644,1,2,1,4,547,0,1355,1,0,2,0,4,2,3,6,0,1,2,0,4,4,2,140,0,0,0,0,0,0,9,2008,8,4,11.75587164
166,167,20,3,10708,1,0,3,0,4,0,4,2,2,0,2,5,5,1955,1993,3,0,13,14,2,0,2,4,1,3,3,3,3,379,1,768,470,1617,1,0,1,0,0,0,1867,1,0,1,0,2,1,3,6,3,1,0,1,4,4,2,476,0,0,0,142,0,0,11,2009,0,4,12.15477935
167,168,60,3,10562,1,3,3,0,4,0,16,2,2,0,5,8,5,2007,2007,1,0,12,13,3,300,2,4,2,0,3,3,2,1288,5,0,294,1582,1,0,1,4,551,0,2161,1,0,1,1,3,1,0,6,1,1,0,3,4,4,2,178,120,0,0,0,0,0,11,2007,6,5,12.69349862
168,169,60,3,8244,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2004,1,0,12,13,2,0,2,4,2,2,3,3,5,0,5,0,840,840,1,0,1,4,880,0,1720,0,0,2,1,3,1,2,6,1,1,0,2,4,4,2,100,48,0,0,0,0,0,5,2007,8,4,12.11996995
169,170,20,3,16669,1,0,3,0,0,0,23,2,2,0,2,8,6,1981,1981,3,5,9,10,1,653,2,4,1,2,3,3,5,0,5,0,1686,1686,1,4,1,4,0,0,1707,0,0,2,1,2,1,3,6,1,1,1,2,4,4,2,574,64,0,0,0,0,0,1,2006,8,4,12.33710091
170,171,50,4,12358,1,0,3,0,4,0,17,1,2,0,0,5,6,1941,1950,1,0,8,8,2,0,3,4,1,3,3,3,4,360,5,0,360,720,1,4,1,4,0,528,1382,0,0,1,1,2,1,3,6,0,5,2,2,4,4,2,237,0,0,0,0,0,0,5,2007,8,4,11.76368418
